Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Korea, Dem. People’s Rep.",PRK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.32179522,5.05287493,5.493721794,5.141633174,5.344018483,4.956836369,5.007894876,5.801919777,5.852643982,5.379787437,5.378147705,5.630510335,5.278419707,4.522748919,5.643887126,4.023002413,3.065325565,2.69079887,2.649839294,2.636791709,2.637835133,2.637607087,2.630223626,2.543491006,2.49185844,2.410188177,2.414984144,2.346324307,2.391914735,2.403515415,2.381788788,2.370291441,2.353585728,2.307031534,2.18012482,2.260288158,2.120795734,2.040702659,1.883733342,1.888010565,1.862356047,1.912719868,1.938563127,1.885216531,1.965918023,2.047303882,1.949969959,1.818055227,1.836558719,2.03079895,1.980216597,2.002650015,1.912137076,2.089630624,1.790511278,1.78658641,1.840659901
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.729901523,2.482906063,2.552888707,2.671135128,2.671900051,2.918959751,3.222380793,3.308005538,3.48439587,3.482609933,3.520069539,3.40696043,4.137663786,3.476204825,2.620342584,3.216896943,3.034613327,2.901477817,2.95797812,2.026400269,2.181448708,2.527859729,3.80329647,3.645241078,3.508184853,3.715122426,3.648267238,2.547928448,2.861711495,2.133583522,1.970697035,2.829325733,2.368893667,2.178554299,2.046762002,2.283418793,2.063793832,1.685682947,1.543154154,1.388770505,1.345147124,1.19148791,1.104997065,0.964038844,1.051385059,0.886915051,1.000891619,0.959723282,0.908778404,1.057419015,1.020601046,1.135896856,1.304760188,1.281559113,1.290012225,1.416797258,1.250686305
West Bank and Gaza,PSE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.187695516,0.21708353,0.248756219,0.218740698,0.242222222,0.300497813,0.396150952,0.507499094,0.872970664,0.938746773,0.862051351,0.91933346,1.251235067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.596640916,6.559099083,6.632969224,6.230781987,5.731230165,5.399581032,5.826240183,6.283358549,6.128719759,5.650700079,4.966681559,4.433294841,4.172034935,3.733124099,3.733541629,3.634909035,3.444997835,3.412317651,3.267709179,3.271013166,3.350257055,3.595150321,4.137033029,3.964441181,3.947206298,4.04598888,3.831848985,3.616201982,3.344316152,3.272512355,3.125938308,2.85737383,2.830105049,2.666301946,2.489766498,2.301035286,2.240482347,2.22034433,2.170137517,2.111045892,2.107197331,2.137845306,2.273136974,2.374104338,2.397828176,2.419326424,2.396791152,2.369816089,2.47931774,2.71083564,2.671354392,2.576739273,2.485296802,2.344654582,2.236523463,2.229676414,2.235169832
French Polynesia,PYF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,7.877475739,12.2326894,19.31433552,13.99583746,13.04908989,24.84641586,,15.8895331,16.27235029,13.07757453,10.74387897,13.01125479,,,,,,,,,,,3.929969922,3.33399484,2.433859686,1.993016269,1.75049975,1.959834845,2.010496135,1.992213177,1.499938977,,,,,,
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,2.201378868,2.040142975,1.985169767,1.90662909,4.298470948,4.445504412,3.914329665,4.205367561,4.7975,4.547150017,4.773356323,4.247661381,2.740594336,3.114728471,2.610785325,2.352684608,2.998937292,2.987822717,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,1.981935276,1.822571075,1.52016256,1.441220987,1.329068947,1.241812081,1.283903017,1.224996737,1.280365547,1.349141861,1.453657819,1.474772074
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.755391899,4.490700251,4.859598854,4.066573329,4.036457815,4.340747065,2.936226042,3.302102339,3.553192072,3.810322465,4.040201724,3.944191242,3.546110483,3.578058264,3.486889246,3.349605233,3.3828446,4.214810654,3.850718551,3.456959936,3.754097943,3.960897738,4.104184364,4.862757027,5.398190408
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,3.221311607,2.52440712,1.629713825,1.614675983,2.15133336,1.589142316,1.769782669,1.877025657,2.038486644,2.002168633,1.893958004,1.603911692,1.588388829,1.794069556,1.672976279,1.528968515,1.730648588,3.730423964,5.510231236,4.365168499,4.536391425,3.437876929,4.363953944,5.328580206,4.173383453,4.377917106,4.448169383,3.534986051,3.396812701,3.047404063,2.44836272,1.972811671,1.743055556,1.730879816,1.453154876,1.392024078,1.39938938,1.290515791,1.161239415,1.090720961,1.082065328,1.134412733,1.25363499,1.208718646
South Asia,SAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.178160828,2.206792606,2.710813607,3.783325999,3.628426254,3.888931,3.878731034,3.37430981,3.362396856,3.310557857,3.296744006,3.795554849,3.843027196,2.928480497,2.923814771,3.081805674,3.273198132,3.064070677,3.026040006,3.125898109,3.042449211,3.122546206,3.350409766,3.363759414,3.42835483,3.556010473,3.960794671,4.073148143,3.867985301,3.666593741,3.436601463,3.364428463,3.220346204,3.340633971,3.127871768,3.106955183,2.940749158,2.986418566,3.019588592,3.149230082,3.072244528,3.020483461,2.939564283,2.810964107,2.928966095,2.855263521,2.634104588,2.474080996,2.650573838,2.903270876,2.750289071,2.628302897,2.531758809,2.468526644,2.495136373,2.438563796,2.483980506
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,8.087025865,9.570990079,8.769319778,8.173837516,9.629019373,10.473973,,,,15.6151896,16.69946605,15.74913949,12.5954317,13.23987314,17.6818938,16.93189151,18.95160334,16.99520087,,16.89646684,15.15192773,13.39027908,13.92269423,12.38609759,11.21964592,12.38882771,10.57799919,9.221159853,8.419014536,10.93665869,14.21327147,11.32843457,10.53440331,11.41900489,9.758063801,8.687118465,8.08155971,7.730601387,7.848367436,8.527052713,7.3534376,9.617199992,8.565679024,7.230054406,7.676602968,8.97612775,10.67790876,13.32567283,9.849786447
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.657317695,1.676843589,1.87027027,2.082890542,3.016135705,3.896387455,3.389437028,3.251742005,3.440602533,4.710088606,5.155203063,4.806726908,4.34883183,3.677088194,2.814653609,2.477075146,2.980227338,2.887561275,2.164135324,2.850895403,2.546973793,1.896870164,1.972101972,2.803947959,3.401585934,2.542245345,2.576247003,2.56615215,2.569712338,,3.500995802,3.092055371,2.612631416,2.904863597,1.767786721,1.003273859,1.179076091,0.836659549,2.310689605,4.021869287,4.791175505,2.943904368,3.27361826,2.256054847,5.782335397,4.392071908,4.600086995,5.287860987,5.919935217,5.984030011,,,,,,2.356516522,2.82927799
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,2.925329402,2.754629851,2.733690144,2.349833571,2.545516142,2.407541231,2.193180883,2.040078775,1.981296301,2.11204207,2.027297052,2.067922896,1.958526091,1.82806074,2.112023039,1.706046295,1.658546303,1.574762916,1.515255096,1.492758332,1.521856593,1.33262593,1.412401688,1.394137466,1.412117206,1.339174657,1.428775771,1.587345929,1.708594044,1.621358988,1.68203089,1.515649011,1.603887388,1.385513063,1.598880339,1.569505833,1.578459304,1.720315755
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,5.399081007,5.641703123,5.085807944,4.704630993,4.294172251,4.649256993,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.178797884,4.253314039,4.450036477,5.211052961,5.207353988,4.518886294,4.826249999,4.924986287,4.869647648,4.416805051,4.288125843,3.94502523,3.621781472,3.87778862,3.917611789,3.429849321,3.23735248,3.171854345,3.089372195,3.114213504,3.164783779,3.354482722
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.687015409,0.675282515,0.721633253,0.738344825,0.697312037,0.676360925,0.826603325,0.805796496,0.806870733,0.917658011,0.898734972,0.909923235,0.873112108,1.04533887,0.960701449,1.01204836,1.021278914,0.844996774,0.972218598,1.445261791,1.416189444,1.090682456,1.028729812,0.912254992,0.733104205,1.474391481,0.694642237,0.854102915,1.542900192,1.906775354,2.971831414,3.921187546,3.035519057,2.905679795,2.873796565,1.974368615,1.116251982,,,3.665982115,2.770887768,2.190012574,2.075801007,1.604345851,1.44682161,1.486514491,1.347090999,0.943767272,1.060470422,0.957815099,0.86578646,0.782746605,0.643958048,0.973262106,0.923453252,0.814334483
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,0.738683897,0.709079836,0.694253983,0.655571118,0.715461501,0.629834058,0.718020405,0.881572825,0.864970612,0.801397477,0.830737894,0.881847158,0.971842193,1.118526013,1.57765367,1.736336536,2.279546283,2.776337266,3.551452122,6.443276454,6.589718542,4.329953044,4.469168694,4.271323885,4.872351087,3.413665987,2.732577455,2.253576782,1.678726371,1.352212818,1.175057091,1.074409153,1.007766206,0.922942908,0.92054924,0.840334094,1.090673504,1.130239678,0.841380502,0.810213757,0.777474874,0.76600883,0.823679799,0.807243729,0.919121651,0.938448516,0.953799293,0.941898747,0.975322092,0.931579218,0.951929846,0.867992389
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.230825431,0.254505423,0.290174204,0.330588588,0.296972836,0.35356832,0.387884414,0.407226563,0.419678053,0.495970228,0.482989653,0.453561503,0.505510524,0.727050366,0.516223938,0.517533034,0.460755677,0.994988613,0.974661188,0.549735198,0.607709726,0.288266515,0.239324526,0.143127647,0.0507097,0.028948241,0.016956211,0.017435718,0.001529992,,,,,,,,,,,,,,,,,,,,,,,,2.53E-05,5.28E-05,3.54E-05,3.29E-05
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511285895,3.786504467,3.511897979,4.005947435,5.153942941,4.027571198,4.209954106,3.447908471,2.973161564,2.397915416,2.303524901,2.411469982,2.256683381,2.286168443,2.2106734,2.124010495,2.095174653,2.020687527,2.065939697,1.948723272,1.881435516
Sub-Saharan Africa (excluding high income),SSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,1.381789967,1.873433456,1.933836534,1.898762798,2.549355084,2.891403838,3.49280387,2.961415618,2.620134823,2.817077104,2.856409054,2.939100834,4.055469438,3.876128817,4.024596607,3.668010527,3.302408868,2.858041916,2.806299895,2.750823876,2.861073258,2.858312207,3.15503733,3.252193546,3.49246303,3.759851361,3.855649262,3.464707625,2.750676586,2.369045396,2.572491683,2.172770837,1.903598043,1.602503155,1.613462146,1.7072209,2.137533588,1.84595725,1.859308371,1.981810569,1.640478137,1.652052016,1.571160985,1.561103519,1.550096492,1.735506398,1.835881382,1.328505288,1.305865606,1.266899598,1.368687711,1.378898469,1.293102666,1.260893172
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.761377614,4.968497805,4.140689655,5.905212321,9.530752801,7.406924383,9.799105475,12.77737537,
Sub-Saharan Africa,SSF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,1.381789967,1.873433456,1.933836534,1.898762798,2.549355084,2.891403838,3.49280387,2.961415618,2.620134823,2.817077104,2.856409054,2.939100834,4.055469438,3.876128817,4.024596607,3.668010527,3.302408868,2.858041916,2.806299895,2.750823876,2.861073258,2.858312207,3.155977878,3.253534369,3.493457817,3.760385645,3.856118973,3.465431786,2.752788519,2.372496619,2.57275747,2.173252641,1.904232437,1.60326198,1.61413891,1.707271987,2.13682391,1.845656516,1.859145681,1.981170948,1.640624162,1.652415148,1.571204256,1.560907656,1.550000223,1.734960177,1.835173282,1.328049253,1.305494088,1.266600038,1.368340497,1.379569554,1.293026967,1.260918506
Small states,SST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.358542253,2.261240955,1.989218764,1.843296855,1.745820855,1.800322798,1.815406762,1.958621785,1.685394642,,,,,,
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.940643186,1.885388292,3.154561633,2.973830022,2.282965319,1.743920926,1.573511813,1.655312382,1.84316099,1.77602684,1.841111076,1.652006017,1.681440946,1.596512608,1.480955606,1.461492597,1.518202949,1.271137131,1.084567908,1.092106787,0.982878857,0.990172551,1.12981271,1.156154986
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573041773,1.536360659,1.401365551,1.361186747,1.211305199,1.093166277,1.300482474,1.387618577,1.403798337,1.430651942,1.414704326,1.538026104,1.439666274,1.491916327,1.590048052,1.608054901,1.29785369,1.17491847,1.062608591,0.981613979,0.936574818,0.918884733
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.549508116,3.497434729,3.633381103,3.682165628,3.589020027,3.630832607,3.584614547,3.357053672,3.228869391,3.214172627,2.977381993,3.022929221,3.021073529,2.906388756,2.850367938,2.731766175,2.662183212,2.749030021,2.790429539,2.768778047,2.706664748,2.729772451,2.642717544,2.539294209,2.478620563,2.484393937,2.411085588,2.477198632,2.409772434,2.34227039,2.389847545,2.300403641,2.289824928,2.386834348,2.279938524,2.169931226,2.153181248,1.967353403,1.923634524,1.900972986,1.843504212,1.720611913,1.649923965,1.602385258,1.444753602,1.418472892,1.327812987,1.309138798,1.172216664,1.178375975,1.205200918,1.123181599,1.147986322,1.12809089,1.142439114,1.086746727,1.041535243
Swaziland,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,1.772881997,2.424881837,2.471173249,2.423538888,2.166101018,2.06013363,2.113302085,1.843728581,1.841121495,1.634512326,1.429412259,1.260090256,1.252872237,1.275974002,1.384514469,1.632710072,1.748048617,1.81809083,1.693339482,1.65257857,1.494838566,1.631756447,1.670226715,1.407925572,1.274912587,1.280413336,1.452844766,1.541330892,1.871289691,1.778022373,1.783533076,2.023561092,2.120181697,2.298660599,2.21200831,1.885461582,1.880411091,1.81343263,1.777052974,1.805769744
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,4.290812516,4.696810375,4.541880761,4.28007362,4.276583382,4.026231508,4.424018989,4.7271745,2.732529728,2.443685452,2.280897484,2.095832333,2.024738479,1.732921001,1.780188084,1.679332821,1.778265522,1.677375471,1.734316375,1.897640245,1.602352364,1.413430031,1.468380017,1.150213185,1.020913899,0.737941051,0.817459836,0.874935666,0.975609756,2.172834059,1.210350584,1.2872616
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.51917913,9.544982132,13.47002447,,8.364491553,8.877956076,7.747174699,8.213958943,12.16488119,10.826169,11.22058972,8.436289553,10.77156305,15.06946328,12.66014468,15.94892406,14.72598537,14.50412775,14.7056053,15.9285669,17.24985308,14.5461202,15.55942297,14.63898217,17.68601314,16.5551176,14.44967683,11.21820927,7.853928991,7.972540548,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755113,5.808381118,5.810580496,5.339916248,5.256441186,5.213041082,6.248306821,5.541838676,5.026426577,4.394433936,4.100551782,,,,,,,,,
Turks and Caicos Islands,TCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.728797304,4.357477453,3.662846142,4.570096857,2.945783515,5.253754476,3.935649234,1.975236352,,1.877096744,2.678972413,1.877714736,1.385562309,1.544558526,1.075879454,0.922917332,1.36522796,1.541381137,1.532300729,1.725196702,1.496336428,1.144773061,0.834877634,3.004423666,4.504561526,5.906398955,7.98513575,5.778138694,5.015529644,,5.609788197,2.818392656,2.02944821,2.786067068
East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.430635231,2.423714649,2.35628117,2.38463346,2.02724049,1.914349378,1.826214225,1.766588954,1.743807231,1.665128177,1.786211951,1.717500448,1.873215618,1.948036973,1.929102968,1.867812986,1.806440925,1.798627596,1.766563516,1.737442404,1.902945681,1.724963116,1.674915896,1.707719023,1.767383464,1.79938124,1.840227308,1.815971853
Europe & Central Asia (IDA & IBRD countries),TEC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.884296257,3.962371852,4.26783706,4.003638769,3.727348126,3.579534369,3.711941554,,,,,,4.091236268,3.597091097,3.860317249,3.490655934,3.475511856,3.687419411,2.838793564,3.039887776,3.024731898,3.038553174,3.176031054,3.013022093,2.733547006,2.698768302,2.697044423,2.638776923,2.603285184,2.953820605,2.785617432,2.622996542,2.794392181,2.849949437,2.89569999,3.096952326,3.190698116
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.258709587,0.540123268,0.792022417,2.036854306,1.795207402,1.337099522,1.340350842,1.358931779,1.283048053,1.437323436,1.460076601,1.527186234,1.69094958,1.444773921,1.800453553,2.297973004,2.715183209,2.758064531,2.522930974,2.179092048,2.34072663,2.256666693,2.141535369,2.18514978,2.476496234,2.828797003,3.475492756,3.125005766,3.094053012,3.116404543,2.86491845,2.901057897,4.065504158,2.584511494,2.35626633,,,,,,,,1.722612252,1.637501906,1.571423399,,,1.802138786,1.742989973,1.791169765,1.571312502,1.627547539,1.774577155,1.853272802,1.711927533,1.864532104
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.275657657,1.936076507,2.426903448,2.41502646,2.243061513,2.147827891,1.999171263,2.240791307,2.542989366,2.761681124,3.065298518,3.561440666,3.473838945,2.882372848,2.65553361,2.795417213,3.131601678,3.482032154,3.923955251,4.380613812,4.244454984,4.063162454,4.120369168,3.953358801,4.064438676,4.18911491,3.795338206,3.361378845,2.933493594,2.684664157,2.594256173,2.645030002,2.657419097,2.448835416,2.461853736,2.273782373,2.151525081,2.173922505,1.856368281,1.623797633,1.48823095,1.433787439,1.349949251,1.242127969,1.079806927,1.048229744,1.101160564,1.339696861,1.532688186,1.703756713,1.454807117,1.48670581,1.381405404,1.403304083,1.409466288,1.435959106,1.445271157
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395672334,3.442140695,1.944595268,1.021526559,1.289264707,2.066740696,1.713014226,1.392093152,1.203071077,1.153633685,2.094640665,2.238429573,2.172785162,,,,1.016547358,0.95450469,0.952762566,1.093741167,0.999084702,,1.128380097,1.219381177,
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752293578,2.308742331,2.041758582,3.962264151,3.113969275,2.901874751,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.178037515,1.850389835,1.748764154,1.866048355,1.588377811,1.847389555,1.824349927,1.915512955,1.715575754,1.68754194,1.938024113,2.069321829,1.99846444,1.935725034,1.808486025,1.80682831,1.933438348,1.986095428,1.883993659,1.774993714,1.61430891,1.655279301,1.827866483,1.893194949,1.677776164,1.66184401,1.633599944,1.808378353,1.807894087,1.965410159,1.834695593,1.554229236,1.334141604,1.403121936,1.452064888,1.584158237,1.519087253,1.375696574,1.412195731,1.33424904,1.297730929,1.338633623,1.262012349,1.177624283,1.160239978,1.21632356,1.2164092,1.223390938,1.273621499,1.382854931,1.346174648,1.259068115,1.294028868,1.300819792,1.287815011,1.270137354,1.258002404
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.676171079,3.694384449,4.245974955,3.407925072,4.411245466,2.798409332,1.788327526,2.58221191,2.414862805,2.117512509,2.563537711,
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.978546863,4.008165286,4.423038131,3.532002699,4.2157287,5.203182462,5.095800806,5.423778877,6.8467548,7.708802314,7.932018372,6.946676676,5.779582598,5.320520189,8.387065948,9.883050374,9.398715371,8.78005065,8.500064359,5.683210174,5.368362302,7.304034614,6.90596785,6.390641241,6.088235319,6.072091805,5.545457498,4.921021919,4.653535008,3.76790726,,3.739985676,3.816581737,3.214466229,3.393910034,3.186122829,3.102057645,3.287036746,3.413398675,3.093337367,2.964196893,3.249928836,3.219048281,3.205813654,3.070051932,2.988932551,2.928500155,2.749559775,2.700932345,3.137934223,2.937116467,2.779830126,2.812766513,2.931216308,3.033418319,3.421066017,3.324964004
Tonga,TON,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.178160828,2.206792606,2.710813607,3.783325999,3.628426254,3.888931,3.878731034,3.37430981,3.362396856,3.310557857,3.296744006,3.795554849,3.843027196,2.928480497,2.923814771,3.081805674,3.273198132,3.064070677,3.026040006,3.125898109,3.042449211,3.122546206,3.350409766,3.363759414,3.42835483,3.556010473,3.960794671,4.073148143,3.867985301,3.666593741,3.436601463,3.364428463,3.220346204,3.340633971,3.127871768,3.106955183,2.940749158,2.986418566,3.019588592,3.149230082,3.072244528,3.020483461,2.939564283,2.810964107,2.928966095,2.855263521,2.634104588,2.474080996,2.650573838,2.903270876,2.750289071,2.628302897,2.531758809,2.468526644,2.495136373,2.438563796,2.483980506
Sub-Saharan Africa (IDA & IBRD countries),TSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,1.381789967,1.873433456,1.933836534,1.898762798,2.549355084,2.891403838,3.49280387,2.961415618,2.620134823,2.817077104,2.856409054,2.939100834,4.055469438,3.876128817,4.024596607,3.668010527,3.302408868,2.858041916,2.806299895,2.750823876,2.861073258,2.858312207,3.155977878,3.253534369,3.493457817,3.760385645,3.856118973,3.465431786,2.752788519,2.372496619,2.57275747,2.173252641,1.904232437,1.60326198,1.61413891,1.707271987,2.13682391,1.845656516,1.859145681,1.981170948,1.640624162,1.652415148,1.571204256,1.560907656,1.550000223,1.734960177,1.835173282,1.328049253,1.305494088,1.266600038,1.368340497,1.379569554,1.293026967,1.260918506
Trinidad and Tobago,TTO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.670378223,0.675372177,0.754395571,0.961321233,0.841940908,0.683449056,0.420373516,0.438199271,0.504474173,0.489525807,0.514059119,0.591401262,0.592175598,0.502949765,,,,,,,,,,,,0.484954116,0.489224439,,,,,,,0.158024768,0.216379463,0.29840942,0.571441701,0.611628774,0.629101508,0.576422482,0.499095199,0.722412047,0.645652235,0.574374355,0.656812338,0.798816919,0.721601178,0.879202247,1.124871875
Tunisia,TUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.287718624,1.31747484,1.421052632,1.442684648,1.314235086,1.561672843,1.475261008,1.414519906,1.398419178,1.311538959,1.739979327,1.862390067,2.381495506,2.488022867,2.238193018,2.22002542,2.715040846,4.040046624,4.592367813,3.022269353,2.567573344,2.293167979,2.004903364,2.306999515,2.317021033,2.012814705,2.001862197,1.869281618,1.890472618,1.900239032,1.901852004,2.029234828,1.726422413,1.677978049,1.556081394,1.547906623,1.521112564,1.492641651,1.483887565,1.425901037,1.451601347,1.446313954,1.261011537,1.290624921,1.299653017,1.296656067,1.561274077,1.512341073,1.641628189,1.90816175,2.26965602,2.318529877
